veh,logfile,line,date,time,secs,speed (mph),long,lat,x-ft,y-ft
C694,0,24886,4/20/2009,18:48:35,19531,44.1,-58.455054000000004,33.496056,-22535420,15487242
C832,1,80537,4/20/2009,18:48:35,19504,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35747,4/20/2009,18:48:36,20243,0.0,-58.35863499999999,33.498008,-22509314,15487954
C482,3,133533,4/20/2009,18:48:36,20215,0.2,-58.434977,33.440626,-22531985,15467026
C590,1,140667,4/20/2009,18:48:36,20339,40.7,-58.494062,33.465949,-22547033,15476262
C694,0,24943,4/20/2009,18:48:36,19532,44.3,-58.454814,33.496067,-22535355,15487246
C832,1,80538,4/20/2009,18:48:36,19505,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35761,4/20/2009,18:48:37,20244,0.0,-58.358637,33.498008,-22509315,15487954
C482,3,133537,4/20/2009,18:48:37,20216,0.2,-58.434977,33.440625,-22531985,15467026
C590,1,140669,4/20/2009,18:48:37,20340,41.2,-58.493841,33.465956,-22546973,15476264
C694,0,24945,4/20/2009,18:48:37,19533,44.5,-58.454572999999996,33.496078000000004,-22535290,15487250
C832,1,80945,4/20/2009,18:48:37,19506,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35784,4/20/2009,18:48:38,20245,0.0,-58.358637,33.49801,-22509315,15487955
C482,3,133807,4/20/2009,18:48:38,20217,0.0,-58.434974999999994,33.440625,-22531985,15467026
C590,1,140671,4/20/2009,18:48:38,20341,40.7,-58.49361999999999,33.465964,-22546913,15476267
C694,0,24951,4/20/2009,18:48:38,19534,44.7,-58.45433,33.496089000000005,-22535224,15487254
C832,1,81091,4/20/2009,18:48:38,19507,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35785,4/20/2009,18:48:39,20246,8.1,-58.358655,33.498059999999995,-22509318,15487973
C482,3,133808,4/20/2009,18:48:39,20218,0.2,-58.434973,33.440625,-22531984,15467026
C590,1,140673,4/20/2009,18:48:39,20342,39.6,-58.493404,33.465971,-22546855,15476270
C694,0,24952,4/20/2009,18:48:39,19535,45.0,-58.45408499999999,33.496099,-22535157,15487258
C832,1,81093,4/20/2009,18:48:39,19508,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35786,4/20/2009,18:48:40,20247,11.4,-58.35866300000001,33.498103,-22509319,15487989
C482,3,133811,4/20/2009,18:48:40,20219,0.2,-58.43496999999999,33.440624,-22531983,15467026
C590,1,140681,4/20/2009,18:48:40,20343,37.1,-58.49319799999999,33.465976,-22546799,15476272
C694,0,24953,4/20/2009,18:48:40,19536,45.2,-58.453839,33.496109000000004,-22535090,15487262
C832,1,81097,4/20/2009,18:48:40,19509,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35787,4/20/2009,18:48:41,20248,11.9,-58.35866700000001,33.498152000000005,-22509318,15488007
C482,3,133812,4/20/2009,18:48:41,20220,0.2,-58.43496800000001,33.440622,-22531983,15467025
C590,1,140683,4/20/2009,18:48:41,20344,34.7,-58.49300699999999,33.46598,-22546747,15476273
C694,0,24954,4/20/2009,18:48:41,19537,45.0,-58.453593999999995,33.496119,-22535024,15487265
C832,1,81098,4/20/2009,18:48:41,19510,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35790,4/20/2009,18:48:42,20249,14.8,-58.358672,33.498208,-22509317,15488027
C482,3,133813,4/20/2009,18:48:42,20221,0.2,-58.434965000000005,33.440622999999995,-22531982,15467025
C590,1,140685,4/20/2009,18:48:42,20345,32.7,-58.492829,33.465984999999996,-22546699,15476275
C694,0,24955,4/20/2009,18:48:42,19538,45.0,-58.45335,33.496128999999996,-22534958,15487269
C832,1,81099,4/20/2009,18:48:42,19511,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35791,4/20/2009,18:48:43,20250,17.9,-58.35866999999999,33.498278000000006,-22509314,15488053
C482,3,133814,4/20/2009,18:48:43,20222,0.2,-58.434962,33.440622999999995,-22531981,15467025
C590,1,140687,4/20/2009,18:48:43,20346,32.4,-58.492654,33.465990999999995,-22546652,15476277
C694,0,24956,4/20/2009,18:48:43,19539,45.0,-58.453106000000005,33.496139,-22534891,15487272
C832,1,81104,4/20/2009,18:48:43,19512,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35792,4/20/2009,18:48:44,20251,21.0,-58.35866999999999,33.49836,-22509311,15488083
C482,3,133817,4/20/2009,18:48:44,20223,0.2,-58.434960000000004,33.440622,-22531980,15467025
C590,1,140695,4/20/2009,18:48:44,20347,33.6,-58.492475999999996,33.465996000000004,-22546603,15476279
C694,0,24957,4/20/2009,18:48:44,19540,44.7,-58.452861999999996,33.496149,-22534825,15487276
C832,1,81105,4/20/2009,18:48:44,19513,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35793,4/20/2009,18:48:45,20252,23.7,-58.358672999999996,33.498453000000005,-22509309,15488117
C482,3,133818,4/20/2009,18:48:45,20224,0.2,-58.434957999999995,33.440621,-22531980,15467025
C590,1,140757,4/20/2009,18:48:45,20348,33.1,-58.492295999999996,33.466001,-22546554,15476281
C694,0,24967,4/20/2009,18:48:45,19541,44.5,-58.452619,33.496159999999996,-22534759,15487280
C832,1,81106,4/20/2009,18:48:45,19514,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35934,4/20/2009,18:48:46,20253,25.3,-58.358677,33.498554999999996,-22509306,15488154
C482,3,133819,4/20/2009,18:48:46,20225,0.2,-58.434955,33.44062,-22531979,15467024
C590,1,140761,4/20/2009,18:48:46,20349,32.0,-58.49211899999999,33.466004,-22546507,15476282
C694,0,24969,4/20/2009,18:48:46,19542,44.1,-58.45237900000001,33.496171000000004,-22534694,15487284
C832,1,81107,4/20/2009,18:48:46,19515,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35935,4/20/2009,18:48:47,20254,25.9,-58.358678,33.498662,-22509303,15488193
C482,3,133823,4/20/2009,18:48:47,20226,0.0,-58.434954000000005,33.440619,-22531979,15467024
C590,1,140763,4/20/2009,18:48:47,20350,29.5,-58.49195400000001,33.466008,-22546462,15476283
C694,0,24970,4/20/2009,18:48:47,19543,44.5,-58.452139,33.496182,-22534629,15487288
C832,1,81112,4/20/2009,18:48:47,19516,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35966,4/20/2009,18:48:48,20255,24.6,-58.358678,33.498765,-22509299,15488230
C482,3,133826,4/20/2009,18:48:48,20227,0.0,-58.434951999999996,33.440619,-22531978,15467024
C590,1,140771,4/20/2009,18:48:48,20351,26.4,-58.491805,33.466011,-22546421,15476285
C694,0,24974,4/20/2009,18:48:48,19544,44.7,-58.45189599999999,33.496194,-22534563,15487292
C832,1,81170,4/20/2009,18:48:48,19517,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35967,4/20/2009,18:48:49,20256,19.7,-58.358682,33.498853000000004,-22509297,15488262
C482,3,134237,4/20/2009,18:48:49,20228,0.2,-58.434949,33.440618,-22531978,15467023
C590,1,140773,4/20/2009,18:48:49,20352,23.5,-58.491671999999994,33.466014,-22546385,15476285
C694,0,24975,4/20/2009,18:48:49,19545,45.2,-58.451651,33.496204999999996,-22534496,15487296
C832,1,81172,4/20/2009,18:48:49,19518,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35968,4/20/2009,18:48:50,20257,14.8,-58.358687,33.498923,-22509296,15488288
C482,3,134239,4/20/2009,18:48:50,20229,0.2,-58.434945,33.440618,-22531977,15467023
C590,1,140775,4/20/2009,18:48:50,20353,21.5,-58.491552999999996,33.466011,-22546353,15476284
C694,0,24976,4/20/2009,18:48:50,19546,45.6,-58.45140400000001,33.496216,-22534429,15487300
C832,1,81173,4/20/2009,18:48:50,19519,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35969,4/20/2009,18:48:51,20258,10.5,-58.358689999999996,33.498975,-22509295,15488307
C482,3,134240,4/20/2009,18:48:51,20230,0.2,-58.43494200000001,33.440616999999996,-22531976,15467023
C590,1,140777,4/20/2009,18:48:51,20354,19.5,-58.491449,33.465999,-22546326,15476280
C694,0,24981,4/20/2009,18:48:51,19547,45.9,-58.45115600000001,33.496226,-22534362,15487304
C832,1,81178,4/20/2009,18:48:51,19520,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35972,4/20/2009,18:48:52,20259,5.8,-58.358695,33.499005,-22509295,15488318
C482,3,134245,4/20/2009,18:48:52,20231,0.2,-58.43494,33.440616,-22531975,15467023
C590,1,140864,4/20/2009,18:48:52,20355,16.6,-58.49136700000001,33.465982000000004,-22546304,15476274
C694,0,24982,4/20/2009,18:48:52,19548,45.9,-58.450906,33.496235999999996,-22534294,15487308
C832,1,81182,4/20/2009,18:48:52,19521,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35973,4/20/2009,18:48:53,20260,2.5,-58.358695,33.499022,-22509294,15488324
C482,3,134246,4/20/2009,18:48:53,20232,0.2,-58.434938,33.440616,-22531975,15467023
C590,1,140866,4/20/2009,18:48:53,20356,14.8,-58.491303,33.465959000000005,-22546288,15476266
C694,0,24983,4/20/2009,18:48:53,19549,45.9,-58.45065600000001,33.496246,-22534226,15487311
C832,1,81183,4/20/2009,18:48:53,19522,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35974,4/20/2009,18:48:54,20261,0.2,-58.358692000000005,33.499018,-22509294,15488323
C482,3,134247,4/20/2009,18:48:54,20233,0.0,-58.434937000000005,33.440616,-22531975,15467023
C590,1,141100,4/20/2009,18:48:54,20357,13.0,-58.49125600000001,33.465924,-22546276,15476253
C694,0,25120,4/20/2009,18:48:54,19550,45.9,-58.450407,33.496256,-22534158,15487315
C832,1,81319,4/20/2009,18:48:54,19523,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35975,4/20/2009,18:48:55,20262,0.0,-58.358692000000005,33.499015,-22509294,15488321
C482,3,134248,4/20/2009,18:48:55,20234,0.0,-58.43493599999999,33.440614000000004,-22531974,15467022
C590,1,141189,4/20/2009,18:48:55,20358,13.9,-58.491240000000005,33.46587,-22546274,15476233
C694,0,25121,4/20/2009,18:48:55,19551,45.9,-58.450158,33.496266,-22534091,15487319
C832,1,81588,4/20/2009,18:48:55,19524,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,35978,4/20/2009,18:48:56,20263,0.0,-58.358695,33.499003,-22509295,15488317
C482,3,134253,4/20/2009,18:48:56,20235,0.2,-58.434934,33.440614000000004,-22531974,15467022
C590,1,141199,4/20/2009,18:48:56,20359,11.9,-58.491237,33.46582,-22546275,15476215
C694,0,25178,4/20/2009,18:48:56,19552,45.9,-58.44990899999999,33.496277,-22534023,15487323
C832,1,81590,4/20/2009,18:48:56,19525,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36117,4/20/2009,18:48:57,20264,0.0,-58.358693,33.499002000000004,-22509295,15488317
C482,3,134278,4/20/2009,18:48:57,20236,0.0,-58.434933,33.440614000000004,-22531973,15467022
C590,1,141207,4/20/2009,18:48:57,20360,9.6,-58.49122800000001,33.465776,-22546274,15476199
C694,0,25180,4/20/2009,18:48:57,19553,46.1,-58.449659,33.496289000000004,-22533955,15487327
C832,1,81739,4/20/2009,18:48:57,19526,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36171,4/20/2009,18:48:58,20265,0.0,-58.358693,33.498999999999995,-22509295,15488316
C590,1,141209,4/20/2009,18:48:58,20361,9.2,-58.49121600000001,33.465740000000004,-22546272,15476186
C694,0,25181,4/20/2009,18:48:58,19554,46.1,-58.449409,33.4963,-22533887,15487331
C832,1,81875,4/20/2009,18:48:58,19527,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36173,4/20/2009,18:48:59,20266,0.0,-58.358693,33.498998,-22509295,15488315
C482,3,134452,4/20/2009,18:48:59,20238,0.0,-58.434931000000006,33.440613,-22531973,15467021
C482,3,134453,4/20/2009,18:48:59,20238,0.2,-58.43493000000001,33.440612,-22531973,15467021
C590,1,141211,4/20/2009,18:48:59,20362,9.2,-58.491198999999995,33.465708,-22546269,15476174
C694,0,25182,4/20/2009,18:48:59,19555,45.9,-58.449158999999995,33.49631,-22533819,15487335
C832,1,81876,4/20/2009,18:48:59,19528,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36178,4/20/2009,18:49:00,20267,0.0,-58.35869699999999,33.498996999999996,-22509296,15488315
C482,3,134456,4/20/2009,18:49:00,20239,0.2,-58.434929,33.440612,-22531973,15467021
C590,1,141219,4/20/2009,18:49:00,20363,9.6,-58.491175,33.465676,-22546263,15476162
C694,0,25186,4/20/2009,18:49:00,19556,45.9,-58.448909,33.496321,-22533751,15487339
C832,1,81891,4/20/2009,18:49:00,19529,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36179,4/20/2009,18:49:01,20268,0.0,-58.35869699999999,33.498995,-22509296,15488314
C482,3,134457,4/20/2009,18:49:01,20240,0.2,-58.43493000000001,33.440611,-22531973,15467021
C590,1,141221,4/20/2009,18:49:01,20364,9.6,-58.491147,33.465647,-22546257,15476152
C694,0,25187,4/20/2009,18:49:01,19557,45.6,-58.448660000000004,33.496331,-22533684,15487342
C832,1,81893,4/20/2009,18:49:01,19530,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36180,4/20/2009,18:49:02,20269,0.0,-58.358698000000004,33.498995,-22509296,15488314
C482,3,134458,4/20/2009,18:49:02,20241,0.2,-58.434931000000006,33.440612,-22531973,15467021
C590,1,141223,4/20/2009,18:49:02,20365,9.6,-58.491113999999996,33.46562,-22546249,15476142
C694,0,25188,4/20/2009,18:49:02,19558,45.2,-58.448414,33.496340999999994,-22533617,15487346
C832,1,81894,4/20/2009,18:49:02,19531,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36181,4/20/2009,18:49:03,20270,0.0,-58.358698000000004,33.498993,-22509296,15488313
C482,3,134459,4/20/2009,18:49:03,20242,0.2,-58.434933,33.440612,-22531973,15467021
C590,1,141225,4/20/2009,18:49:03,20366,9.4,-58.491077000000004,33.465595,-22546240,15476133
C694,0,25212,4/20/2009,18:49:03,19559,44.5,-58.44816999999999,33.496352,-22533551,15487350
C832,1,81895,4/20/2009,18:49:03,19532,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36186,4/20/2009,18:49:04,20271,0.0,-58.3587,33.498992,-22509297,15488313
C482,3,134462,4/20/2009,18:49:04,20243,0.0,-58.434934,33.440613,-22531974,15467021
C590,1,141257,4/20/2009,18:49:04,20367,9.6,-58.491035,33.465575,-22546229,15476125
C694,0,25214,4/20/2009,18:49:04,19560,44.1,-58.44793,33.496363,-22533486,15487354
C832,1,81900,4/20/2009,18:49:04,19533,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36187,4/20/2009,18:49:05,20272,0.0,-58.3587,33.498992,-22509297,15488313
C482,3,134463,4/20/2009,18:49:05,20244,0.0,-58.434937000000005,33.440613,-22531975,15467022
C590,1,141261,4/20/2009,18:49:05,20368,8.5,-58.490992000000006,33.465563,-22546218,15476121
C694,0,25225,4/20/2009,18:49:05,19561,43.4,-58.447693,33.496373,-22533421,15487358
C832,1,81901,4/20/2009,18:49:05,19534,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36188,4/20/2009,18:49:06,20273,0.0,-58.3587,33.498992,-22509297,15488313
C482,3,134464,4/20/2009,18:49:06,20245,0.0,-58.434939,33.440613,-22531975,15467022
C590,1,141263,4/20/2009,18:49:06,20369,5.4,-58.490961,33.465559999999996,-22546210,15476120
C694,0,25226,4/20/2009,18:49:06,19562,42.5,-58.447461000000004,33.496384,-22533358,15487362
C694,0,25227,4/20/2009,18:49:06,19562,41.8,-58.447233999999995,33.496394,-22533297,15487365
C832,1,81902,4/20/2009,18:49:06,19535,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36189,4/20/2009,18:49:07,20274,0.0,-58.3587,33.498992,-22509297,15488313
C482,3,134465,4/20/2009,18:49:07,20246,0.2,-58.43494100000001,33.440614000000004,-22531976,15467022
C590,1,141265,4/20/2009,18:49:07,20370,2.0,-58.490944999999996,33.465558,-22546206,15476119
C694,0,25231,4/20/2009,18:49:07,19563,41.6,-58.447008,33.496406,-22533235,15487370
C832,1,81903,4/20/2009,18:49:07,19536,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36227,4/20/2009,18:49:08,20275,0.0,-58.3587,33.498992,-22509297,15488313
C482,3,134468,4/20/2009,18:49:08,20247,0.2,-58.43494100000001,33.440615,-22531976,15467022
C590,1,141273,4/20/2009,18:49:08,20371,0.4,-58.490943,33.465559000000006,-22546205,15476119
C694,0,25232,4/20/2009,18:49:08,19564,41.4,-58.446783999999994,33.496419,-22533174,15487375
C832,1,81908,4/20/2009,18:49:08,19537,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36229,4/20/2009,18:49:09,20276,0.0,-58.3587,33.498992,-22509297,15488313
C482,3,134469,4/20/2009,18:49:09,20248,0.0,-58.434943000000004,33.440616999999996,-22531976,15467023
C590,1,141278,4/20/2009,18:49:09,20372,0.2,-58.490945999999994,33.465559000000006,-22546206,15476120
C694,0,25233,4/20/2009,18:49:09,19565,40.5,-58.446566000000004,33.496428,-22533115,15487378
C832,1,81909,4/20/2009,18:49:09,19538,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36230,4/20/2009,18:49:10,20277,0.0,-58.35870200000001,33.498992,-22509297,15488313
C482,3,135016,4/20/2009,18:49:10,20249,0.2,-58.434945,33.440619,-22531977,15467024
C590,1,141280,4/20/2009,18:49:10,20373,0.2,-58.49095,33.465559999999996,-22546207,15476120
C694,0,25234,4/20/2009,18:49:10,19566,39.6,-58.446349999999995,33.496439,-22533056,15487382
C832,1,81967,4/20/2009,18:49:10,19539,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36231,4/20/2009,18:49:11,20278,0.0,-58.35870200000001,33.498992,-22509297,15488313
C482,3,135018,4/20/2009,18:49:11,20250,0.2,-58.43494799999999,33.440621,-22531977,15467025
C590,1,141282,4/20/2009,18:49:11,20374,0.2,-58.490955,33.465561,-22546208,15476120
C694,0,25235,4/20/2009,18:49:11,19567,36.2,-58.446162,33.496445,-22533005,15487384
C832,1,81969,4/20/2009,18:49:11,19540,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36236,4/20/2009,18:49:12,20279,0.0,-58.35870200000001,33.498992,-22509297,15488313
C482,3,135023,4/20/2009,18:49:12,20251,0.2,-58.434951999999996,33.440622999999995,-22531978,15467025
C590,1,141291,4/20/2009,18:49:12,20375,0.2,-58.49095799999999,33.465561,-22546209,15476121
C832,1,81977,4/20/2009,18:49:12,19541,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36237,4/20/2009,18:49:13,20280,0.0,-58.358703000000006,33.498992,-22509298,15488313
C482,3,135024,4/20/2009,18:49:13,20252,0.0,-58.434956,33.440624,-22531979,15467026
C590,1,141293,4/20/2009,18:49:13,20376,0.2,-58.49096,33.465562,-22546209,15476121
C694,0,25236,4/20/2009,18:49:13,19569,38.0,-58.445947000000004,33.496443,-22532947,15487383
C832,1,81978,4/20/2009,18:49:13,19542,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36238,4/20/2009,18:49:14,20281,0.0,-58.358703000000006,33.498993,-22509298,15488313
C482,3,135025,4/20/2009,18:49:14,20253,0.2,-58.434960000000004,33.440626,-22531980,15467026
C590,1,141295,4/20/2009,18:49:14,20377,0.2,-58.490961999999996,33.465561,-22546210,15476121
C694,0,25238,4/20/2009,18:49:14,19570,38.3,-58.44574,33.496455,-22532891,15487388
C832,1,81981,4/20/2009,18:49:14,19543,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36375,4/20/2009,18:49:15,20282,0.0,-58.358703000000006,33.498993,-22509298,15488313
C482,3,135050,4/20/2009,18:49:15,20254,0.0,-58.434962,33.440627,-22531981,15467027
C590,1,141297,4/20/2009,18:49:15,20378,0.2,-58.490962999999994,33.465561,-22546210,15476120
C694,0,25239,4/20/2009,18:49:15,19571,37.4,-58.445531,33.496462,-22532834,15487390
C832,1,82116,4/20/2009,18:49:15,19544,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36378,4/20/2009,18:49:16,20283,0.0,-58.358705,33.498993,-22509298,15488313
C482,3,135089,4/20/2009,18:49:16,20255,0.0,-58.434965000000005,33.440629,-22531982,15467027
C590,1,141305,4/20/2009,18:49:16,20379,0.7,-58.490962999999994,33.465561,-22546210,15476120
C694,0,25240,4/20/2009,18:49:16,19572,36.7,-58.445329,33.49647,-22532779,15487393
C832,1,82119,4/20/2009,18:49:16,19545,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36379,4/20/2009,18:49:17,20284,0.0,-58.358705,33.498993,-22509298,15488313
C482,3,135090,4/20/2009,18:49:17,20256,0.2,-58.434967,33.44063,-22531982,15467028
C590,1,141307,4/20/2009,18:49:17,20380,1.1,-58.490961,33.465559999999996,-22546210,15476120
C694,0,25241,4/20/2009,18:49:17,19573,36.2,-58.44512900000001,33.496478,-22532725,15487396
C832,1,82530,4/20/2009,18:49:17,19546,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36391,4/20/2009,18:49:18,20285,0.0,-58.358705,33.498995,-22509298,15488314
C482,3,135227,4/20/2009,18:49:18,20257,0.0,-58.434968999999995,33.440630999999996,-22531983,15467028
C590,1,141342,4/20/2009,18:49:18,20381,1.1,-58.49095799999999,33.465559999999996,-22546209,15476120
C694,0,25246,4/20/2009,18:49:18,19574,35.8,-58.444934,33.496486,-22532672,15487399
C832,1,82537,4/20/2009,18:49:18,19547,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36411,4/20/2009,18:49:19,20286,0.0,-58.358705,33.498995,-22509298,15488314
C482,3,135228,4/20/2009,18:49:19,20258,0.0,-58.43497099999999,33.440630999999996,-22531983,15467028
C590,1,141344,4/20/2009,18:49:19,20382,0.4,-58.49095799999999,33.465561,-22546209,15476120
C694,0,25247,4/20/2009,18:49:19,19575,35.3,-58.44474100000001,33.496494,-22532620,15487402
C832,1,82539,4/20/2009,18:49:19,19548,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,36414,4/20/2009,18:49:20,20287,0.0,-58.358705,33.498995,-22509298,15488314
C482,3,135229,4/20/2009,18:49:20,20259,0.2,-58.43497099999999,33.440630999999996,-22531983,15467028
C590,1,141352,4/20/2009,18:49:20,20383,0.4,-58.490959000000004,33.465561,-22546209,15476120
C694,0,25248,4/20/2009,18:49:20,19576,35.8,-58.444548,33.496503000000004,-22532567,15487405
C832,1,82544,4/20/2009,18:49:20,19549,0.0,-58.37801999999999,33.500324,-22514466,15488799
